Gender,Age,Health Tier,Coverage Amount,Monthly Premium ($)
Female,64,Eagle Select 1,35000,135.13
Female,64,Eagle Select 1,36000,139.11
Female,64,Eagle Select 1,37000,143.09
Female,64,Eagle Select 1,38000,147.07
Female,64,Eagle Select 1,39000,151.05
Female,64,Eagle Select 1,40000,155.03
Female,65,Eagle Select 1,21000,79.41
Female,65,Eagle Select 1,22000,83.39
Female,65,Eagle Select 1,23000,87.37
Female,65,Eagle Select 1,24000,91.35
Female,65,Eagle Select 1,25000,95.33
Female,65,Eagle Select 1,26000,99.31
Female,65,Eagle Select 1,27000,103.29
Female,65,Eagle Select 1,28000,107.27
Female,65,Eagle Select 1,29000,111.25
Female,65,Eagle Select 1,30000,115.23
Female,65,Eagle Select 1,31000,119.21
Female,65,Eagle Select 1,32000,123.19
Female,65,Eagle Select 1,33000,127.17
Female,65,Eagle Select 1,34000,131.15
Female,65,Eagle Select 1,35000,135.13
Female,65,Eagle Select 1,36000,139.11
Female,65,Eagle Select 1,37000,143.09
Female,65,Eagle Select 1,38000,147.07
Female,65,Eagle Select 1,39000,151.05
Female,65,Eagle Select 1,40000,155.03
Female,66,Eagle Select 1,21000,87.42
Female,66,Eagle Select 1,22000,91.4
Female,66,Eagle Select 1,23000,95.38
Female,66,Eagle Select 1,24000,99.36
Female,66,Eagle Select 1,25000,103.34
Female,66,Eagle Select 1,26000,107.32
Female,66,Eagle Select 1,27000,111.3
Female,66,Eagle Select 1,28000,115.28
Female,66,Eagle Select 1,29000,119.26
Female,66,Eagle Select 1,30000,123.24
Female,66,Eagle Select 1,31000,127.22
Female,66,Eagle Select 1,32000,131.2
Female,66,Eagle Select 1,33000,135.18
Female,66,Eagle Select 1,34000,139.16
Female,66,Eagle Select 1,35000,143.14
Female,66,Eagle Select 1,36000,147.12
Female,66,Eagle Select 1,37000,151.1
Female,66,Eagle Select 1,38000,155.08
Female,66,Eagle Select 1,39000,159.06
Female,66,Eagle Select 1,40000,163.04
Female,67,Eagle Select 1,21000,87.42
Female,67,Eagle Select 1,22000,91.4
Female,67,Eagle Select 1,23000,95.38
Female,67,Eagle Select 1,24000,99.36
Female,67,Eagle Select 1,25000,103.34
Female,67,Eagle Select 1,26000,107.32
Female,67,Eagle Select 1,27000,111.3
Female,67,Eagle Select 1,28000,115.28
Female,67,Eagle Select 1,29000,119.26
Female,67,Eagle Select 1,30000,123.24
Female,67,Eagle Select 1,31000,127.22
Female,67,Eagle Select 1,32000,131.2
Female,67,Eagle Select 1,33000,135.18
Female,67,Eagle Select 1,34000,139.16
Female,67,Eagle Select 1,35000,143.14
Female,67,Eagle Select 1,36000,147.12
Female,67,Eagle Select 1,37000,151.1
Female,67,Eagle Select 1,38000,155.08
Female,67,Eagle Select 1,39000,159.06
Female,67,Eagle Select 1,40000,163.04
Female,68,Eagle Select 1,21000,98.65
Female,68,Eagle Select 1,22000,102.63
Female,68,Eagle Select 1,23000,106.61
Female,68,Eagle Select 1,24000,110.59
Female,68,Eagle Select 1,25000,114.57
Female,68,Eagle Select 1,26000,118.55
Female,68,Eagle Select 1,27000,122.53
Female,68,Eagle Select 1,28000,126.51
Female,68,Eagle Select 1,29000,130.49
Female,68,Eagle Select 1,30000,134.47
Female,68,Eagle Select 1,31000,138.45
Female,68,Eagle Select 1,32000,142.43
Female,68,Eagle Select 1,33000,146.41
Female,68,Eagle Select 1,34000,150.39
Female,68,Eagle Select 1,35000,154.37
Female,68,Eagle Select 1,36000,158.35
Female,68,Eagle Select 1,37000,162.33
Female,68,Eagle Select 1,38000,166.31
Female,68,Eagle Select 1,39000,170.29
Female,68,Eagle Select 1,40000,174.27
Female,69,Eagle Select 1,21000,98.65
Female,69,Eagle Select 1,22000,102.63
Female,69,Eagle Select 1,23000,106.61
Female,69,Eagle Select 1,24000,110.59
Female,69,Eagle Select 1,25000,114.57
Female,69,Eagle Select 1,26000,118.55
Female,69,Eagle Select 1,27000,122.53
Female,69,Eagle Select 1,28000,126.51
Female,69,Eagle Select 1,29000,130.49
Female,69,Eagle Select 1,30000,134.47
Female,69,Eagle Select 1,31000,138.45
Female,69,Eagle Select 1,32000,142.43
Female,69,Eagle Select 1,33000,146.41
Female,69,Eagle Select 1,34000,150.39
Female,69,Eagle Select 1,35000,154.37
Female,69,Eagle Select 1,36000,158.35
Female,69,Eagle Select 1,37000,162.33
Female,69,Eagle Select 1,38000,166.31
Female,69,Eagle Select 1,39000,170.29
Female,69,Eagle Select 1,40000,174.27
Female,70,Eagle Select 1,21000,111.21
Female,70,Eagle Select 1,22000,115.19
Female,70,Eagle Select 1,23000,119.17
Female,70,Eagle Select 1,24000,123.15
Female,70,Eagle Select 1,25000,127.13
Female,70,Eagle Select 1,26000,131.11
Female,70,Eagle Select 1,27000,135.09
Female,70,Eagle Select 1,28000,139.07
Female,70,Eagle Select 1,29000,143.05
Female,70,Eagle Select 1,30000,147.03
Female,70,Eagle Select 1,31000,151.01
Female,70,Eagle Select 1,32000,154.99
Female,70,Eagle Select 1,33000,158.97
Female,70,Eagle Select 1,34000,162.95
Female,70,Eagle Select 1,35000,166.93
Female,70,Eagle Select 1,36000,170.91
Female,70,Eagle Select 1,37000,174.89
Female,70,Eagle Select 1,38000,178.87
Female,70,Eagle Select 1,39000,182.85
Female,70,Eagle Select 1,40000,186.83
Female,71,Eagle Select 1,21000,111.21
Female,71,Eagle Select 1,22000,115.19
Female,71,Eagle Select 1,23000,119.17
Female,71,Eagle Select 1,24000,123.15
Female,71,Eagle Select 1,25000,127.13
Female,71,Eagle Select 1,26000,131.11
Female,71,Eagle Select 1,27000,135.09
Female,71,Eagle Select 1,28000,139.07
Female,71,Eagle Select 1,29000,143.05
Female,71,Eagle Select 1,30000,147.03
Female,71,Eagle Select 1,31000,151.01
Female,71,Eagle Select 1,32000,154.99
Female,71,Eagle Select 1,33000,158.97
Female,71,Eagle Select 1,34000,162.95
Female,71,Eagle Select 1,35000,166.93
Female,71,Eagle Select 1,36000,170.91
Female,71,Eagle Select 1,37000,174.89
Female,71,Eagle Select 1,38000,178.87
Female,71,Eagle Select 1,39000,182.85
Female,71,Eagle Select 1,40000,186.83
Female,72,Eagle Select 1,21000,124.51
Female,72,Eagle Select 1,22000,128.49
Female,72,Eagle Select 1,23000,132.47
Female,72,Eagle Select 1,24000,136.45
Female,72,Eagle Select 1,25000,140.43
Female,72,Eagle Select 1,26000,144.41
Female,72,Eagle Select 1,27000,148.39
Female,72,Eagle Select 1,28000,152.37
Female,72,Eagle Select 1,29000,156.35
Female,72,Eagle Select 1,30000,160.33
Female,72,Eagle Select 1,31000,164.31
Female,72,Eagle Select 1,32000,168.29
Female,72,Eagle Select 1,33000,172.27
Female,72,Eagle Select 1,34000,176.25
Female,72,Eagle Select 1,35000,180.23
Female,72,Eagle Select 1,36000,184.21
Female,72,Eagle Select 1,37000,188.19
Female,72,Eagle Select 1,38000,192.17
Female,72,Eagle Select 1,39000,196.15
Female,72,Eagle Select 1,40000,200.13
Female,73,Eagle Select 1,21000,124.51
Female,73,Eagle Select 1,22000,128.49
Female,73,Eagle Select 1,23000,132.47
Female,73,Eagle Select 1,24000,136.45
Female,73,Eagle Select 1,25000,140.43
Female,73,Eagle Select 1,26000,144.41
Female,73,Eagle Select 1,27000,148.39
Female,73,Eagle Select 1,28000,152.37
Female,73,Eagle Select 1,29000,156.35
Female,73,Eagle Select 1,30000,160.33
Female,73,Eagle Select 1,31000,164.31
Female,73,Eagle Select 1,32000,168.29
Female,73,Eagle Select 1,33000,172.27
Female,73,Eagle Select 1,34000,176.25
Female,73,Eagle Select 1,35000,180.23
Female,73,Eagle Select 1,36000,184.21
Female,73,Eagle Select 1,37000,188.19
Female,73,Eagle Select 1,38000,192.17
Female,73,Eagle Select 1,39000,196.15
Female,73,Eagle Select 1,40000,200.13
Female,74,Eagle Select 1,21000,147.74
Female,74,Eagle Select 1,22000,151.72
Female,74,Eagle Select 1,23000,155.7
Female,74,Eagle Select 1,24000,159.68
Female,74,Eagle Select 1,25000,163.66
Female,74,Eagle Select 1,26000,167.64
Female,74,Eagle Select 1,27000,171.62
Female,74,Eagle Select 1,28000,175.6
Female,74,Eagle Select 1,29000,179.58
Female,74,Eagle Select 1,30000,183.56
Female,74,Eagle Select 1,31000,187.54
Female,74,Eagle Select 1,32000,191.52
Female,74,Eagle Select 1,33000,195.5
Female,74,Eagle Select 1,34000,199.48
Female,74,Eagle Select 1,35000,203.46
Female,74,Eagle Select 1,36000,207.44
Female,74,Eagle Select 1,37000,211.42
Female,74,Eagle Select 1,38000,215.4
Female,74,Eagle Select 1,39000,219.38
Female,74,Eagle Select 1,40000,223.36
Female,75,Eagle Select 1,21000,147.74
Female,75,Eagle Select 1,22000,151.72
Female,75,Eagle Select 1,23000,155.7
Female,75,Eagle Select 1,24000,159.68
Female,75,Eagle Select 1,25000,163.66
Female,75,Eagle Select 1,26000,167.64
Female,75,Eagle Select 1,27000,171.62
Female,75,Eagle Select 1,28000,175.6
Female,75,Eagle Select 1,29000,179.58
Female,75,Eagle Select 1,30000,183.56
Female,75,Eagle Select 1,31000,187.54
Female,75,Eagle Select 1,32000,191.52
Female,75,Eagle Select 1,33000,195.5
Female,75,Eagle Select 1,34000,199.48
Female,75,Eagle Select 1,35000,203.46
Female,75,Eagle Select 1,36000,207.44
Female,75,Eagle Select 1,37000,211.42
Female,75,Eagle Select 1,38000,215.4
Female,75,Eagle Select 1,39000,219.38
Female,75,Eagle Select 1,40000,223.36
Female,76,Eagle Select 1,21000,173.25
Female,76,Eagle Select 1,22000,177.23
Female,76,Eagle Select 1,23000,181.21
Female,76,Eagle Select 1,24000,185.19
Female,76,Eagle Select 1,25000,189.17
Female,76,Eagle Select 1,26000,193.15
Female,76,Eagle Select 1,27000,197.13
Female,76,Eagle Select 1,28000,201.11
Female,76,Eagle Select 1,29000,205.09
Female,76,Eagle Select 1,30000,209.07
Female,76,Eagle Select 1,31000,213.05
Female,76,Eagle Select 1,32000,217.03
Female,76,Eagle Select 1,33000,221.01
Female,76,Eagle Select 1,34000,224.99
Female,76,Eagle Select 1,35000,228.97
Female,76,Eagle Select 1,36000,232.95
Female,76,Eagle Select 1,37000,236.93
Female,76,Eagle Select 1,38000,240.91
Female,76,Eagle Select 1,39000,244.89
Female,76,Eagle Select 1,40000,248.87
Female,77,Eagle Select 1,21000,173.25
Female,77,Eagle Select 1,22000,177.23
Female,77,Eagle Select 1,23000,181.21
Female,77,Eagle Select 1,24000,185.19
Female,77,Eagle Select 1,25000,189.17
Female,77,Eagle Select 1,26000,193.15
Female,77,Eagle Select 1,27000,197.13
Female,77,Eagle Select 1,28000,201.11
Female,77,Eagle Select 1,29000,205.09
Female,77,Eagle Select 1,30000,209.07
Female,77,Eagle Select 1,31000,213.05
Female,77,Eagle Select 1,32000,217.03
Female,77,Eagle Select 1,33000,221.01
Female,77,Eagle Select 1,34000,224.99
Female,77,Eagle Select 1,35000,228.97
Female,77,Eagle Select 1,36000,232.95
Female,77,Eagle Select 1,37000,236.93
Female,77,Eagle Select 1,38000,240.91
Female,77,Eagle Select 1,39000,244.89
Female,77,Eagle Select 1,40000,248.87
Female,78,Eagle Select 1,21000,199.54
Female,78,Eagle Select 1,22000,203.52
Female,78,Eagle Select 1,23000,207.5
Female,78,Eagle Select 1,24000,211.48
Female,78,Eagle Select 1,25000,215.46
Female,78,Eagle Select 1,26000,219.44
Female,78,Eagle Select 1,27000,223.42
Female,78,Eagle Select 1,28000,227.4
Female,78,Eagle Select 1,29000,231.38
Female,78,Eagle Select 1,30000,235.36
Female,78,Eagle Select 1,31000,239.34
Female,78,Eagle Select 1,32000,243.32
Female,78,Eagle Select 1,33000,247.3
Female,78,Eagle Select 1,34000,251.28
Female,78,Eagle Select 1,35000,255.26
Female,78,Eagle Select 1,36000,259.24
Female,78,Eagle Select 1,37000,263.22
Female,78,Eagle Select 1,38000,267.2
Female,78,Eagle Select 1,39000,271.18
Female,78,Eagle Select 1,40000,275.16
Female,79,Eagle Select 1,21000,199.54
Female,79,Eagle Select 1,22000,203.52
Female,79,Eagle Select 1,23000,207.5
Female,79,Eagle Select 1,24000,211.48
Female,79,Eagle Select 1,25000,215.46
Female,79,Eagle Select 1,26000,219.44
Female,79,Eagle Select 1,27000,223.42
Female,79,Eagle Select 1,28000,227.4
Female,79,Eagle Select 1,29000,231.38
Female,79,Eagle Select 1,30000,235.36
Female,79,Eagle Select 1,31000,239.34
Female,79,Eagle Select 1,32000,243.32
Female,79,Eagle Select 1,33000,247.3
Female,79,Eagle Select 1,34000,251.28
Female,79,Eagle Select 1,35000,255.26
Female,79,Eagle Select 1,36000,259.24
Female,79,Eagle Select 1,37000,263.22
Female,79,Eagle Select 1,38000,267.2
Female,79,Eagle Select 1,39000,271.18
Female,79,Eagle Select 1,40000,275.16
Female,80,Eagle Select 1,21000,224.43
Female,80,Eagle Select 1,22000,228.41
Female,80,Eagle Select 1,23000,232.39
Female,80,Eagle Select 1,24000,236.37
Female,80,Eagle Select 1,25000,240.35
Female,80,Eagle Select 1,26000,244.33
Female,80,Eagle Select 1,27000,248.31
Female,80,Eagle Select 1,28000,252.29
Female,80,Eagle Select 1,29000,256.27
Female,80,Eagle Select 1,30000,260.25
Female,80,Eagle Select 1,31000,264.23
Female,80,Eagle Select 1,32000,268.21
Female,80,Eagle Select 1,33000,272.19
Female,80,Eagle Select 1,34000,276.17
Female,80,Eagle Select 1,35000,280.15
Female,80,Eagle Select 1,36000,284.13
Female,80,Eagle Select 1,37000,288.11
Female,80,Eagle Select 1,38000,292.09
Female,80,Eagle Select 1,39000,296.07
Female,80,Eagle Select 1,40000,300.05
Female,60,Eagle Select 1,21000,63.43
Female,60,Eagle Select 1,22000,67.92
Female,60,Eagle Select 1,23000,72.41
Female,60,Eagle Select 1,24000,76.9
Female,60,Eagle Select 1,25000,81.39
Female,60,Eagle Select 1,26000,85.88
Female,60,Eagle Select 1,27000,90.37
Female,60,Eagle Select 1,28000,94.86
Female,60,Eagle Select 1,29000,99.35
Female,60,Eagle Select 1,30000,103.84
Female,60,Eagle Select 1,31000,108.33
Female,60,Eagle Select 1,32000,112.82
Female,60,Eagle Select 1,33000,117.31
Female,60,Eagle Select 1,34000,121.8
Female,60,Eagle Select 1,35000,126.29
Female,60,Eagle Select 1,36000,130.78
Female,60,Eagle Select 1,37000,135.27
Female,60,Eagle Select 1,38000,139.76
Female,60,Eagle Select 1,39000,144.25
Female,60,Eagle Select 1,40000,148.74
Female,61,Eagle Select 1,21000,63.43
Female,61,Eagle Select 1,22000,67.92
Female,61,Eagle Select 1,23000,72.41
Female,61,Eagle Select 1,24000,76.9
Female,61,Eagle Select 1,25000,81.39
Female,61,Eagle Select 1,26000,85.88
Female,61,Eagle Select 1,27000,90.37
Female,61,Eagle Select 1,28000,94.86
Female,61,Eagle Select 1,29000,99.35
Female,61,Eagle Select 1,30000,103.84
Female,61,Eagle Select 1,31000,108.33
Female,61,Eagle Select 1,32000,112.82
Female,61,Eagle Select 1,33000,117.31
Female,61,Eagle Select 1,34000,121.8
Female,61,Eagle Select 1,35000,126.29
Female,61,Eagle Select 1,36000,130.78
Female,61,Eagle Select 1,37000,135.27
Female,61,Eagle Select 1,38000,139.76
Female,61,Eagle Select 1,39000,144.25
Female,61,Eagle Select 1,40000,148.74
Female,62,Eagle Select 1,21000,71.34
Female,62,Eagle Select 1,22000,75.83
Female,62,Eagle Select 1,23000,80.32
Female,62,Eagle Select 1,24000,84.81
Female,62,Eagle Select 1,25000,89.3
Female,62,Eagle Select 1,26000,93.79
Female,62,Eagle Select 1,27000,98.28
Female,62,Eagle Select 1,28000,102.77
Female,62,Eagle Select 1,29000,107.26
Female,62,Eagle Select 1,30000,111.75
Female,62,Eagle Select 1,31000,116.24
Female,62,Eagle Select 1,32000,120.73
Female,62,Eagle Select 1,33000,125.22
Female,62,Eagle Select 1,34000,129.71
Female,62,Eagle Select 1,35000,134.2
Female,62,Eagle Select 1,36000,138.69
Female,62,Eagle Select 1,37000,143.18
Female,62,Eagle Select 1,38000,147.67
Female,62,Eagle Select 1,39000,152.16
Female,62,Eagle Select 1,40000,156.65
Female,63,Eagle Select 1,21000,71.34
Female,63,Eagle Select 1,22000,75.83
Female,63,Eagle Select 1,23000,80.32
Female,63,Eagle Select 1,24000,84.81
Female,63,Eagle Select 1,25000,89.3
Female,63,Eagle Select 1,26000,93.79
Female,63,Eagle Select 1,27000,98.28
Female,63,Eagle Select 1,28000,102.77
Female,63,Eagle Select 1,29000,107.26
Female,63,Eagle Select 1,30000,111.75
Female,63,Eagle Select 1,31000,116.24
Female,63,Eagle Select 1,32000,120.73
Female,63,Eagle Select 1,33000,125.22
Female,63,Eagle Select 1,34000,129.71
Female,63,Eagle Select 1,35000,134.2
Female,63,Eagle Select 1,36000,138.69
Female,63,Eagle Select 1,37000,143.18
Female,63,Eagle Select 1,38000,147.67
Female,63,Eagle Select 1,39000,152.16
Female,63,Eagle Select 1,40000,156.65
Female,64,Eagle Select 1,21000,77.37
Female,64,Eagle Select 1,22000,81.86
Female,64,Eagle Select 1,23000,86.35
Female,64,Eagle Select 1,24000,90.84
Female,64,Eagle Select 1,25000,95.33
Female,64,Eagle Select 1,26000,99.82
Female,64,Eagle Select 1,27000,104.31
Female,64,Eagle Select 1,28000,108.8
Female,64,Eagle Select 1,29000,113.29
Female,64,Eagle Select 1,30000,117.78
Female,64,Eagle Select 1,31000,122.27
Female,64,Eagle Select 1,32000,126.76
Female,64,Eagle Select 1,33000,131.25
Female,64,Eagle Select 1,34000,135.74
Female,64,Eagle Select 1,35000,140.23
Female,64,Eagle Select 1,36000,144.72
Female,64,Eagle Select 1,37000,149.21
Female,64,Eagle Select 1,38000,153.7
Female,64,Eagle Select 1,39000,158.19
Female,64,Eagle Select 1,40000,162.68
Female,65,Eagle Select 1,21000,77.37
Female,65,Eagle Select 1,22000,81.86
Female,65,Eagle Select 1,23000,86.35
Female,65,Eagle Select 1,24000,90.84
Female,65,Eagle Select 1,25000,95.33
Female,65,Eagle Select 1,26000,99.82
Female,65,Eagle Select 1,27000,104.31
Female,65,Eagle Select 1,28000,108.8
Female,65,Eagle Select 1,29000,113.29
Female,65,Eagle Select 1,30000,117.78
Female,65,Eagle Select 1,31000,122.27
Female,65,Eagle Select 1,32000,126.76
Female,65,Eagle Select 1,33000,131.25
Female,65,Eagle Select 1,34000,135.74
Female,65,Eagle Select 1,35000,140.23
Female,65,Eagle Select 1,36000,144.72
Female,65,Eagle Select 1,37000,149.21
Female,65,Eagle Select 1,38000,153.7
Female,65,Eagle Select 1,39000,158.19
Female,65,Eagle Select 1,40000,162.68
Female,66,Eagle Select 1,21000,85.38
Female,66,Eagle Select 1,22000,89.87
Female,66,Eagle Select 1,23000,94.36
Female,66,Eagle Select 1,24000,98.85
Female,66,Eagle Select 1,25000,103.34
Female,66,Eagle Select 1,26000,107.83
Female,66,Eagle Select 1,27000,112.32
Female,66,Eagle Select 1,28000,116.81
Female,66,Eagle Select 1,29000,121.3
Female,66,Eagle Select 1,30000,125.79
Female,66,Eagle Select 1,31000,130.28
Female,66,Eagle Select 1,32000,134.77
Female,66,Eagle Select 1,33000,139.26
Female,66,Eagle Select 1,34000,143.75
Female,66,Eagle Select 1,35000,148.24
Female,66,Eagle Select 1,36000,152.73
Female,66,Eagle Select 1,37000,157.22
Female,66,Eagle Select 1,38000,161.71
Female,66,Eagle Select 1,39000,166.2
Female,66,Eagle Select 1,40000,170.69
Female,67,Eagle Select 1,21000,85.38
Female,67,Eagle Select 1,22000,89.87
Female,67,Eagle Select 1,23000,94.36
Female,67,Eagle Select 1,24000,98.85
Female,67,Eagle Select 1,25000,103.34
Female,67,Eagle Select 1,26000,107.83
Female,67,Eagle Select 1,27000,112.32
Female,67,Eagle Select 1,28000,116.81
Female,67,Eagle Select 1,29000,121.3
Female,67,Eagle Select 1,30000,125.79
Female,67,Eagle Select 1,31000,130.28
Female,67,Eagle Select 1,32000,134.77
Female,67,Eagle Select 1,33000,139.26
Female,67,Eagle Select 1,34000,143.75
Female,67,Eagle Select 1,35000,148.24
Female,67,Eagle Select 1,36000,152.73
Female,67,Eagle Select 1,37000,157.22
Female,67,Eagle Select 1,38000,161.71
Female,67,Eagle Select 1,39000,166.2
Female,67,Eagle Select 1,40000,170.69
Female,68,Eagle Select 1,21000,96.61
Female,68,Eagle Select 1,22000,101.1
Female,68,Eagle Select 1,23000,105.59
Female,68,Eagle Select 1,24000,110.08
Female,68,Eagle Select 1,25000,114.57
Female,68,Eagle Select 1,26000,119.06
Female,68,Eagle Select 1,27000,123.55
Female,68,Eagle Select 1,28000,128.04
Female,68,Eagle Select 1,29000,132.53
Female,68,Eagle Select 1,30000,137.02
Female,68,Eagle Select 1,31000,141.51
Female,68,Eagle Select 1,32000,146.0
Female,68,Eagle Select 1,33000,150.49
Female,68,Eagle Select 1,34000,154.98
Female,68,Eagle Select 1,35000,159.47
Female,68,Eagle Select 1,36000,163.96
Female,68,Eagle Select 1,37000,168.45
Female,68,Eagle Select 1,38000,172.94
Female,68,Eagle Select 1,39000,177.43
Female,68,Eagle Select 1,40000,181.92
Female,69,Eagle Select 1,21000,96.61
Female,69,Eagle Select 1,22000,101.1
Female,69,Eagle Select 1,23000,105.59
Female,69,Eagle Select 1,24000,110.08
Female,69,Eagle Select 1,25000,114.57
Female,69,Eagle Select 1,26000,119.06
Female,69,Eagle Select 1,27000,123.55
Female,69,Eagle Select 1,28000,128.04
Female,69,Eagle Select 1,29000,132.53
Female,69,Eagle Select 1,30000,137.02
Female,69,Eagle Select 1,31000,141.51
Female,69,Eagle Select 1,32000,146.0
Female,69,Eagle Select 1,33000,150.49
Female,69,Eagle Select 1,34000,154.98
Female,69,Eagle Select 1,35000,159.47
Female,69,Eagle Select 1,36000,163.96
Female,69,Eagle Select 1,37000,168.45
Female,69,Eagle Select 1,38000,172.94
Female,69,Eagle Select 1,39000,177.43
Female,69,Eagle Select 1,40000,181.92
Female,70,Eagle Select 1,21000,109.17
Female,70,Eagle Select 1,22000,113.66
Female,70,Eagle Select 1,23000,118.15
Female,70,Eagle Select 1,24000,122.64
Female,70,Eagle Select 1,25000,127.13
Female,70,Eagle Select 1,26000,131.62
Female,70,Eagle Select 1,27000,136.11
Female,70,Eagle Select 1,28000,140.6
Female,70,Eagle Select 1,29000,145.09
Female,70,Eagle Select 1,30000,149.58
Female,70,Eagle Select 1,31000,154.07
Female,70,Eagle Select 1,32000,158.56
Female,70,Eagle Select 1,33000,163.05
Female,70,Eagle Select 1,34000,167.54
Female,70,Eagle Select 1,35000,172.03
Female,70,Eagle Select 1,36000,176.52
Female,70,Eagle Select 1,37000,181.01
Female,70,Eagle Select 1,38000,185.5
Female,70,Eagle Select 1,39000,189.99
Female,70,Eagle Select 1,40000,194.48
Female,71,Eagle Select 1,21000,109.17
Female,71,Eagle Select 1,22000,113.66
Female,71,Eagle Select 1,23000,118.15
Female,71,Eagle Select 1,24000,122.64
Female,71,Eagle Select 1,25000,127.13
Female,71,Eagle Select 1,26000,131.62
Female,71,Eagle Select 1,27000,136.11
Female,71,Eagle Select 1,28000,140.6
Female,71,Eagle Select 1,29000,145.09
Female,71,Eagle Select 1,30000,149.58
Female,71,Eagle Select 1,31000,154.07
Female,71,Eagle Select 1,32000,158.56
Female,71,Eagle Select 1,33000,163.05
Female,71,Eagle Select 1,34000,167.54
Female,71,Eagle Select 1,35000,172.03
Female,71,Eagle Select 1,36000,176.52
Female,71,Eagle Select 1,37000,181.01
Female,71,Eagle Select 1,38000,185.5
Female,71,Eagle Select 1,39000,189.99
Female,71,Eagle Select 1,40000,194.48
Female,72,Eagle Select 1,21000,122.47
Female,72,Eagle Select 1,22000,126.96
Female,72,Eagle Select 1,23000,131.45
Female,72,Eagle Select 1,24000,135.94
Female,72,Eagle Select 1,25000,140.43
Female,72,Eagle Select 1,26000,144.92
Female,72,Eagle Select 1,27000,149.41
Female,72,Eagle Select 1,28000,153.9
Female,72,Eagle Select 1,29000,158.39
Female,72,Eagle Select 1,30000,162.88
Female,72,Eagle Select 1,31000,167.37
Female,72,Eagle Select 1,32000,171.86
Female,72,Eagle Select 1,33000,176.35
Female,72,Eagle Select 1,34000,180.84
Female,72,Eagle Select 1,35000,185.33
Female,72,Eagle Select 1,36000,189.82
Female,72,Eagle Select 1,37000,194.31
Female,72,Eagle Select 1,38000,198.8
Female,72,Eagle Select 1,39000,203.29
Female,72,Eagle Select 1,40000,207.78
Female,73,Eagle Select 1,21000,122.47
Female,73,Eagle Select 1,22000,126.96
Female,73,Eagle Select 1,23000,131.45
Female,73,Eagle Select 1,24000,135.94
Female,73,Eagle Select 1,25000,140.43
Female,73,Eagle Select 1,26000,144.92
Female,73,Eagle Select 1,27000,149.41
Female,73,Eagle Select 1,28000,153.9
Female,73,Eagle Select 1,29000,158.39
Female,73,Eagle Select 1,30000,162.88
Female,73,Eagle Select 1,31000,167.37
Female,73,Eagle Select 1,32000,171.86
Female,73,Eagle Select 1,33000,176.35
Female,73,Eagle Select 1,34000,180.84
Female,73,Eagle Select 1,35000,185.33
Female,73,Eagle Select 1,36000,189.82
Female,73,Eagle Select 1,37000,194.31
Female,73,Eagle Select 1,38000,198.8
Female,73,Eagle Select 1,39000,203.29
Female,73,Eagle Select 1,40000,207.78
Female,74,Eagle Select 1,21000,145.7
Female,74,Eagle Select 1,22000,150.19
Female,74,Eagle Select 1,23000,154.68
Female,74,Eagle Select 1,24000,159.17
Female,74,Eagle Select 1,25000,163.66
Female,74,Eagle Select 1,26000,168.15
Female,74,Eagle Select 1,27000,172.64
Female,74,Eagle Select 1,28000,177.13
Female,74,Eagle Select 1,29000,181.62
Female,74,Eagle Select 1,30000,186.11
Female,74,Eagle Select 1,31000,190.6
Female,74,Eagle Select 1,32000,195.09
Female,74,Eagle Select 1,33000,199.58
Female,74,Eagle Select 1,34000,204.07
Female,74,Eagle Select 1,35000,208.56
Female,74,Eagle Select 1,36000,213.05
Female,74,Eagle Select 1,37000,217.54
Female,74,Eagle Select 1,38000,222.03
Female,74,Eagle Select 1,39000,226.52
Female,74,Eagle Select 1,40000,231.01
Female,75,Eagle Select 1,21000,145.7
Female,75,Eagle Select 1,22000,150.19
Female,75,Eagle Select 1,23000,154.68
Female,75,Eagle Select 1,24000,159.17
Female,75,Eagle Select 1,25000,163.66
Female,75,Eagle Select 1,26000,168.15
Female,75,Eagle Select 1,27000,172.64
Female,75,Eagle Select 1,28000,177.13
Female,75,Eagle Select 1,29000,181.62
Female,75,Eagle Select 1,30000,186.11
Female,75,Eagle Select 1,31000,190.6
Female,75,Eagle Select 1,32000,195.09
Female,75,Eagle Select 1,33000,199.58
Female,75,Eagle Select 1,34000,204.07
Female,75,Eagle Select 1,35000,208.56
Female,75,Eagle Select 1,36000,213.05
Female,75,Eagle Select 1,37000,217.54
Female,75,Eagle Select 1,38000,222.03
Female,75,Eagle Select 1,39000,226.52
Female,75,Eagle Select 1,40000,231.01
Female,76,Eagle Select 1,21000,171.21
Female,76,Eagle Select 1,22000,175.7
Female,76,Eagle Select 1,23000,180.19
Female,76,Eagle Select 1,24000,184.68
Female,76,Eagle Select 1,25000,189.17
Female,76,Eagle Select 1,26000,193.66
Female,76,Eagle Select 1,27000,198.15
Female,76,Eagle Select 1,28000,202.64
Female,76,Eagle Select 1,29000,207.13
Female,76,Eagle Select 1,30000,211.62
Female,76,Eagle Select 1,31000,216.11
Female,76,Eagle Select 1,32000,220.6
Female,76,Eagle Select 1,33000,225.09
Female,76,Eagle Select 1,34000,229.58
Female,76,Eagle Select 1,35000,234.07
Female,76,Eagle Select 1,36000,238.56
Female,76,Eagle Select 1,37000,243.05
Female,76,Eagle Select 1,38000,247.54
Female,76,Eagle Select 1,39000,252.03
